date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
06-07-2024,15,Classy 101,Feid & Young Miko,97,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
06-07-2024,16,COCO LOCO,Maluma,85,166734,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273925cc82b6e5af2a2c91cd5d4
06-07-2024,17,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
06-07-2024,18,Nochentera,Vicco,83,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
06-07-2024,19,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
06-07-2024,20,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,88,203636,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
06-07-2024,21,PASIEMPRE,Tainy,81,355795,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
06-07-2024,22,Coco Chanel,Eladio Carrion,93,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
06-07-2024,23,WANDA,Quevedo,88,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
06-07-2024,24,Rara Vez,Taiu & Milo j,91,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
06-07-2024,25,La Bachata,Manuel Turizo,88,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
06-07-2024,26,Copa Vacía,Shakira & Manuel Turizo,83,173547,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273caecc8c0bcfd16173dfeeb53
06-07-2024,27,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
06-07-2024,28,LAS BABYS,Aitana,83,153827,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d97fd92a38320a899113f139
06-07-2024,29,La Bebe - Remix,Yng Lvcas & Peso Pluma,100,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
06-07-2024,30,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
06-07-2024,31,Ella Baila Sola,Eslabon Armado,94,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
06-07-2024,32,Si La Calle Llama - Remix,Eladio Carrion,87,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
06-07-2024,33,MERCHO,LiL CaKe & Migrantes,89,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
06-07-2024,34,Niña Bonita,Feid & Sean Paul,90,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
06-07-2024,35,TQG,KAROL G,95,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
06-07-2024,36,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,94,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
06-07-2024,37,Hey Mor,Ozuna,92,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
06-07-2024,38,Mami Chula,Jhayco & Quevedo,86,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
06-07-2024,39,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
06-07-2024,40,CORAZÓN VACÍO,Maria Becerra,86,160535,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a3cbe5aa0bcf10eb02a8c960
06-07-2024,41,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
06-07-2024,42,LA BABY,Tainy,75,182857,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
06-07-2024,43,TUYA,ROSALÍA,87,154551,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fdac20e82a98955918ac8ba5
06-07-2024,44,Todo Contigo,Álvaro De Luna,80,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
06-07-2024,45,Chulo pt.2,Bad Gyal & Tokischa & Young Miko,81,219333,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2730d45a19d3b38fb1a0be40e3a
06-07-2024,46,AMARGURA,KAROL G,92,170480,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
06-07-2024,47,Acróstico,Shakira,92,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
06-07-2024,48,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,93,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
06-07-2024,49,Arranca (feat. Omega),Becky G & Omega,86,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
06-07-2024,50,Antes,Rvfv & Edu García,78,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
07-07-2024,1,LALA,Myke Towers,89,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
07-07-2024,2,BABY HELLO,Rauw Alejandro & Bizarrap,89,222461,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2730ff08e0346b55268e735a4e9
07-07-2024,3,Los del Espacio,LIT killah,95,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
07-07-2024,4,POLARIS - Remix,Saiko & Feid & Quevedo,89,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
07-07-2024,5,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,92,191254,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
07-07-2024,6,Arena y Sal,Omar Montes & Saiko & Tunvao,84,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
07-07-2024,7,WHERE SHE GOES,Bad Bunny,99,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
07-07-2024,8,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,91,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
07-07-2024,9,El Cielo,Sky Rompiendo & Feid & Myke Towers,93,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
07-07-2024,10,El Merengue,Marshmello & Manuel Turizo,92,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
07-07-2024,11,Clavaito,Chanel & Abraham Mateo,85,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
07-07-2024,12,MOJABI GHOST,Tainy,88,232131,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
07-07-2024,13,EL TONTO,Lola Indigo,84,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
07-07-2024,14,Supernova,Saiko,85,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
07-07-2024,15,Classy 101,Feid & Young Miko,97,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
07-07-2024,16,COCO LOCO,Maluma,85,166734,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273925cc82b6e5af2a2c91cd5d4
07-07-2024,17,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
07-07-2024,18,Nochentera,Vicco,83,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
07-07-2024,19,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
07-07-2024,20,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,88,203636,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
07-07-2024,21,PASIEMPRE,Tainy,82,355795,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
07-07-2024,22,Coco Chanel,Eladio Carrion,93,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
07-07-2024,23,WANDA,Quevedo,88,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
07-07-2024,24,La Bachata,Manuel Turizo,88,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
07-07-2024,25,Rara Vez,Taiu & Milo j,91,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
07-07-2024,26,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
07-07-2024,27,LAS BABYS,Aitana,83,153827,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d97fd92a38320a899113f139
07-07-2024,28,Copa Vacía,Shakira & Manuel Turizo,84,173547,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273caecc8c0bcfd16173dfeeb53
07-07-2024,29,La Bebe - Remix,Yng Lvcas & Peso Pluma,100,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
07-07-2024,30,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
07-07-2024,31,Ella Baila Sola,Eslabon Armado,94,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
07-07-2024,32,MERCHO,LiL CaKe & Migrantes,89,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
07-07-2024,33,Niña Bonita,Feid & Sean Paul,90,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
07-07-2024,34,TQG,KAROL G,95,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
07-07-2024,35,Si La Calle Llama - Remix,Eladio Carrion,87,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
07-07-2024,36,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,94,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
07-07-2024,37,Hey Mor,Ozuna,92,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
07-07-2024,38,Mami Chula,Jhayco & Quevedo,86,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
07-07-2024,39,CORAZÓN VACÍO,Maria Becerra,86,160535,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a3cbe5aa0bcf10eb02a8c960
07-07-2024,40,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
07-07-2024,41,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
07-07-2024,42,LA BABY,Tainy,76,182857,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
07-07-2024,43,TUYA,ROSALÍA,87,154551,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fdac20e82a98955918ac8ba5
07-07-2024,44,Todo Contigo,Álvaro De Luna,80,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
07-07-2024,45,Chulo pt.2,Bad Gyal & Tokischa & Young Miko,81,219333,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2730d45a19d3b38fb1a0be40e3a
07-07-2024,46,AMARGURA,KAROL G,92,170480,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
07-07-2024,47,Acróstico,Shakira,92,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
07-07-2024,48,Arranca (feat. Omega),Becky G & Omega,86,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
07-07-2024,49,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,93,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
07-07-2024,50,Antes,Rvfv & Edu García,78,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
08-07-2024,1,LALA,Myke Towers,90,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
08-07-2024,2,BABY HELLO,Rauw Alejandro & Bizarrap,89,222461,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2730ff08e0346b55268e735a4e9
08-07-2024,3,Los del Espacio,LIT killah,95,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
08-07-2024,4,POLARIS - Remix,Saiko & Feid & Quevedo,89,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
08-07-2024,5,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,92,191254,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
08-07-2024,6,Arena y Sal,Omar Montes & Saiko & Tunvao,84,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
08-07-2024,7,WHERE SHE GOES,Bad Bunny,100,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
08-07-2024,8,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,91,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
08-07-2024,9,El Cielo,Sky Rompiendo & Feid & Myke Towers,93,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
08-07-2024,10,El Merengue,Marshmello & Manuel Turizo,92,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
08-07-2024,11,Clavaito,Chanel & Abraham Mateo,85,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
08-07-2024,12,EL TONTO,Lola Indigo,84,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
08-07-2024,13,MOJABI GHOST,Tainy,89,232131,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
08-07-2024,14,Supernova,Saiko,85,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
08-07-2024,15,Classy 101,Feid & Young Miko,97,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
08-07-2024,16,COCO LOCO,Maluma,85,166734,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273925cc82b6e5af2a2c91cd5d4
08-07-2024,17,BESO,ROSALÍA & Rauw Alejandro,95,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
08-07-2024,18,Nochentera,Vicco,83,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
08-07-2024,19,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
08-07-2024,20,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,89,203636,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
08-07-2024,21,PASIEMPRE,Tainy,83,355795,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
08-07-2024,22,WANDA,Quevedo,88,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
08-07-2024,23,Coco Chanel,Eladio Carrion,93,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
08-07-2024,24,La Bachata,Manuel Turizo,88,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
08-07-2024,25,Rara Vez,Taiu & Milo j,91,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
08-07-2024,26,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
08-07-2024,27,LAS BABYS,Aitana,83,153827,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d97fd92a38320a899113f139
08-07-2024,28,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
08-07-2024,29,Copa Vacía,Shakira & Manuel Turizo,85,173547,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273caecc8c0bcfd16173dfeeb53
08-07-2024,30,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
08-07-2024,31,MERCHO,LiL CaKe & Migrantes,89,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
08-07-2024,32,Ella Baila Sola,Eslabon Armado,94,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
08-07-2024,33,Niña Bonita,Feid & Sean Paul,90,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
08-07-2024,34,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,94,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
08-07-2024,35,TQG,KAROL G,95,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
08-07-2024,36,Si La Calle Llama - Remix,Eladio Carrion,87,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
08-07-2024,37,Mami Chula,Jhayco & Quevedo,86,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
08-07-2024,38,Hey Mor,Ozuna,92,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
08-07-2024,39,Columbia,Quevedo,61,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
08-07-2024,40,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
08-07-2024,41,CORAZÓN VACÍO,Maria Becerra,87,160535,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a3cbe5aa0bcf10eb02a8c960
08-07-2024,42,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
08-07-2024,43,LA BABY,Tainy,77,182857,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
08-07-2024,44,TUYA,ROSALÍA,87,154551,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273fdac20e82a98955918ac8ba5
08-07-2024,45,Todo Contigo,Álvaro De Luna,80,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
08-07-2024,46,AMARGURA,KAROL G,92,170480,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
08-07-2024,47,Chulo pt.2,Bad Gyal & Tokischa & Young Miko,81,219333,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2730d45a19d3b38fb1a0be40e3a
08-07-2024,48,Arranca (feat. Omega),Becky G & Omega,86,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
08-07-2024,49,Acróstico,Shakira,92,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
08-07-2024,50,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,93,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
09-07-2024,1,Columbia,Quevedo,61,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
09-07-2024,2,LALA,Myke Towers,90,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
09-07-2024,3,BABY HELLO,Rauw Alejandro,0,222461,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f29d0900444e44b4146409e5
09-07-2024,4,Los del Espacio,LIT killah,95,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
09-07-2024,5,POLARIS - Remix,Saiko & Feid & Quevedo,89,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
09-07-2024,6,Arena y Sal,Omar Montes & Saiko & Tunvao,84,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
09-07-2024,7,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,92,191254,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
09-07-2024,8,WHERE SHE GOES,Bad Bunny,100,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
09-07-2024,9,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,91,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
09-07-2024,10,El Cielo,Sky Rompiendo & Feid & Myke Towers,93,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
09-07-2024,11,El Merengue,Marshmello & Manuel Turizo,92,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
09-07-2024,12,Clavaito,Chanel & Abraham Mateo,85,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
09-07-2024,13,EL TONTO,Lola Indigo,84,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
09-07-2024,14,Mi Lova,Bad Gyal & Myke Towers,0,220173,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273539e71ce43092f758de83c09
09-07-2024,15,COCO LOCO,Maluma,85,166734,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273925cc82b6e5af2a2c91cd5d4
09-07-2024,16,Supernova,Saiko,85,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
09-07-2024,17,Classy 101,Feid & Young Miko,97,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
09-07-2024,18,Nochentera,Vicco,83,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
09-07-2024,19,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,89,203636,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
09-07-2024,20,BESO,ROSALÍA & Rauw Alejandro,95,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
09-07-2024,21,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
09-07-2024,22,WANDA,Quevedo,88,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
09-07-2024,23,Coco Chanel,Eladio Carrion,93,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
09-07-2024,24,MOJABI GHOST,Tainy,89,232131,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
09-07-2024,25,La Bachata,Manuel Turizo,88,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
09-07-2024,26,Rara Vez,Taiu & Milo j,91,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
09-07-2024,27,LAS BABYS,Aitana,83,153827,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d97fd92a38320a899113f139
09-07-2024,28,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
09-07-2024,29,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
09-07-2024,30,SI TE PEGAS,Rauw Alejandro,0,183652,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f29d0900444e44b4146409e5
09-07-2024,31,PASIEMPRE,Tainy,83,355795,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
